"ben";"und wirklich kostenlos !";1
"ben";"na sven biste liegen geblieben ?";0
"ben";"nur weil kein bmw hilfe kam :)";0
"ben";"ich glaube sie bekommen dafür mengenrabatt :-/";0
"ben";"haben will *-*";1
"ben";"sorry , aber was ist das denn ?";-1
"ben";"bmw sollte aufpassen das es nicht so geht als opel in den 90ern und mercedes ende der 90er .";-1
"ben";"hätte den gerne in der garage stehen xd";1
"ben";"einglück kann man den angeblich auf der iaa test fahren  ^^";1
"ben";"sind die frontscheinwerfer bei audi zugekauft ?";0
"ben";"design fast in perfektion , genau mein geschmack , nur die bmw eigenen angel eyes fehlen :p ansonsten unglaublich schönes auto !";1
"ben";"baby ich liebe dich";1
"ben";"sieht trotzdem geil aus :-)";1
"ben";"oh mann !";-1
"ben";"und 250 km/h spitze sind aber für mich keine typischen sportwagenwerte .";-1
"ben";"unvergänglich schön .";1
"ben";"tooben das ist der i8";0
"ben";"schon live gesehen , zwar noch zugeklebt als erlkönig aber die form ist trotzdem klar erkennbar - ein scharfes gerät !";1
"ben";"würd mich wundern , wenn nicht .";0
"ben";"war gestern auf der iaa und bmw waren dort mit abstand die besten , dann mercedes";1
"ben";"aber die felgen könnten bei mir auch passen sollte ja den selben lochkreis haben  ^^";0
"ben";"bei dem läuft :d";0
"ben";"für farfus ganz klar ein grandioses rennen !";1
"ben";"ich möchte das auto haben .";1
"ben";"tja war nicht da aber meine lieblings modelle sind: e30 und e30 touring , m5 , e39 und der neue 5er , gt , 750 , 850 csi , e34 und e34 cabrio und der 4er";1
"ben";"hybrid gibt es seit ferdinand porsche .";0
"ben";"2 .  sind die asiaten in punkto hybrid-antrieb eher die vorreiter .";1
"ben";"das stammt von toyota .";0
"ben";"alles darüber wird mit geldstrafen bezahlt .";-1
"ben";"im übrigen bringt hyundai 2015 den ix35 fuelcell , welcher eben auf jener technologie basiert .";0
"ben";"kein voll leder ?";-1
"ben";"ich will dieses auto , denn das ist wunderschön :)";1
"ben";"traumhaft";1
"ben";"m5 bisschen einfach :o";-1
"ben";"andere niere .";0
"ben";"sehr sehr schöno . o";1
"ben";"m2 und m4";0
"ben";"dies ist eine sportart , m4← ♡ → .";1
"ben";"die zeiten hätten mich mal interessiert .";-1
"ben";"4er coupé , auch zu sehen gewesen heute beim asw wahl in gießen wenn ich mich nicht täusche .";0
"ben";"m-versionen vom 3er+4er";0
"ben";"neuer m3 und m4";0
"ben";"m3 wird es doch nicht mehr geben";-1
"ben";"mir wurst .";-1
"ben";"""ich brauche dringend eine abkühlung""";0
"ben";"leider unter falschen namen :-(";-1
"ben";"mein traum .";1
"ben";"nen balken mit aufgeklebten navi .";-1
"ben";"futuristisches dashboard-design ?";0
"ben";"selbst als audifan freut es einen für bmw und augusto !";1
"ben";"hoffen wir mal das die turbos halten , sind ja immer so ein schwachpunkt";-1
"ben";"der nächste m motor wird bestimmt noch ein 4-zylinder - . - .  .  .  .  .  .  .  . wir wollen den 10 bzw .  8 zylinder wieder !";0
"ben";"m/ steht für saugmotorpower und nichts anderes !";1
"ben";"* freude am fahren :d";1
"ben";"paar runden ?";0
"ben";"aber wenn wir nur beim sound bleiben , dann doch eher eine ac cobra oder etwas ähnliches .";0
"ben";"bmw motoren sind doch schrott jeder skoda hält länger als die scheiße die bmw produziert…";-1
"ben";"wenn man keine ahnung hat einfach mal fresse halten";-1
"ben";"nur v8 oder v10 alles andere ist nicht akzeptabel , laut muss er sein !";1
"ben";"2 wochen nocch dann geht es nach münchen ins bmw museum :d";0
"ben";"spritverbrauch von bmw kann ich nicht meckern .";1
"ben";"aehnlich wie die portugiesische algarve .";0
"ben";"ein tolles duo .";1
"ben";"einfach cool";1
"ben";"bmw van .";0
"ben";"also meine 8-s tufen-auto ist genial in meinem f30 !";1
"ben";"traumwagen !";1
"ben";"und nicht für matchboxautos !";-1
"ben";"lan shit , nicht genug aufm konto .";-1
"ben";"ja echt super das richtige auto von bmw";1
"ben";"(testfahrer bei bmw)";0
"ben";"das design soll niemanden gefallen , damit es niemand kauft :d anders ist so eine entartung gar nicht mehr zu erklären .";-1
"ben";"da kann die konkurrenz aller audi und benz einpacken .";1
"ben";"man muss wenn man die haube öffnet emotionen spüren und ein ""haben will"" gefühl dann hat man einen käufer mehr .";0
"ben";"ein langjähriger m3 fahrer wie ich soll das toll finden ?";-1
"ben";"schönes auto !";1
"ben";"meine m3 farbe :)";1
"ben";"einfach ein hammer schönes auto";1
"ben";"nee , ich habe 19er-die sind größer !";1
"ben";"porsche macht es beim 911er richtig , hardtop mit stoffdach kombiniert , die flache dachlinie wird beibehalten .";1
"ben";"mich bewegt der gute alte 2 , 8l sauger ;)";1
"ben";":d i <3 bmw";1
"ben";"hallo robert rau , informationen zum bmw engagement im ökonomischen , ökologischen und sozialen bereich können sie jederzeit auf der website der bmw group abrufen: grüße aus münchen , das bmw deutschland facebook team .";0
"ben";"eines der besten wagen und marke";1
"ben";"""dumm gebabbelt is glei"" :d";-1
"ben";"herzlichen glückwunsch - weiter so und .";1
"ben";"willi ich finde dich über geil";1
"ben";"ein gedicht !";1
"ben";"super jungs :) hollt euch die markenwertung :) drück euch die daumen für morgen :)";0
"ben";"total geil hoffe das ihr morgen den titel holt .";1
"ben";"-spannendes rennen -knappes ding -gute aufnahme glückwunsch";1
"ben";"super rennen gefahren  .";1
"ben";"was für ein rennen .";1
"ben";"ein tolles wochenende am ring gewesen !";1
"ben";"wir sind gern mit ihm gefahren ein toller wagen über jahre !";1
"ben";"ja , grenzt an gottelästerung .";-1
"ben";"und ab jetz kostenfrei mit soundgenerator und lautsprechern im auspuff .";0
"ben";"trotz allem eine beachtliche leistung des letzten lebenden m3 .";0
"ben";"schmeißt diesen designer raus !";-1
"ben";"bmw und mobile webseiten .";0
"ben";"einfach nur hässlich .";-1
"ben";"i3 , futuristisch , wer bereit ist ein voll e-auto zukaufen ist auch bereit für futu-desigsn schätz ich .";0
"ben";"was fährst du denn liebe peggy ?";0
"ben";"da fällt mir echt nur noch ein: es wird ne nische bleiben und nach 2 jahren im museum stehen .";-1
"ben";"ich finde jedes auto schick aber das auto ist echt hässlich sry xd";-1
"ben";"dieses auto ist optisch eine zumutung !";1
"ben";"alles aus plastik .";-1
"ben";"voll hässlich";-1
"ben";"omg ist das hässlich";-1
"ben";"hässliches auto";-1
"ben";"aussehen leider absolut daneben .";-1
"ben";"und wieso ?";0
"ben";"da verliert man ja den glauben an die marke !";-1
"ben";"haha was für ne hässliche scheiss karre";-1
"ben";"das ist aber richtig hässlich !";-1
"ben";"ab dem e34 wurde es unerträglich";-1
"ben";"sowas von hässlich .";-1
"ben";"wieso nur ?";0
"ben";"da bleibe ich lieber bei nem' konventionellen antrieb aber kauft alle so ein ding , dann bleibt mir der sprit :-)";1
"ben";"nicht euer ernst .";-1
"ben";"sieht doch gut aus .";1
"ben";"geiles teil .";1
"ben";"i8 ist richtig geil .";1
"ben";"flopt garantiert wie der a2 . das merivaknick sieht noch harmlos aus neben diese designkatastrophe .";-1
"ben";"keine esthetik , keine spur sportlicher geist , kein geschmack .";-1
"ben";"da passt dein tackle aber nicht rein oder ?";0
"ben";"mein herz schlägt für bmw , aber nicht für so was .";-1
"ben";"habe mir letztens das teil genau unter die lupe genommen im werk regensburg .";0
"ben";"bin voll gespannt ( .  .  . also unter spannung .";0
"ben";"so ein hässlicher bmw !";-1
"ben";"naja dafür wird der i8 umso geiler .";1
"ben";"kann bmw ja gerne machen aber irgendwann wird der strom noch teurer und dann wird benzin billiger , wo ist denn da die logik .";-1
"ben";"benzin ist übrigens wieder günstiger geworden , so lange ich nicht gezwungen werde ein elektro auto zu fahren , werde ich es auch nicht machen .";0
"ben";"schnell mal aufladen:";0
"ben";"nada , siehe 2002 turbo .";0
"ben";"klassiker neu bauen ?";0
"ben";"da haben meine eltern drin geheiratet ;)";1
"ben";"macht einen neuen e24 coupe , 'shark nose' :)";0
"ben";"das gleiche design mit moderner technik , jaaaa !";1
"ben";"nein !";-1
"ben";"und das war mit dem schlechten benzin !";-1
"ben";"war ich stolz darauf !";1
"ben";"zeitlose form , wunderschön - ich bin dafür , das der wagen in genau der form nachgebaut werden sollte , retro-auto .";1
"ben";"die beste baureihe ' ever made '";1
"ben";"klar !";1
"ben";"es geht ums fahren nich um klimbim !";1
"ben";"ein wirtschaftlicher totalschaden trennte uns .";-1
"ben";"wieso wurde der nie gebaut das wäre der nachfolger gewesen";-1
"ben";"die lägendären dtm fahrzeuge sind heute in aller welt begehrt .";1
"ben";"tolles auto .";1
"ben";"einen kleinen buchstaben würde ich gerne noch dazu sehen also so würde er dann genannt werden: 2002 tii m kurz genannt m2 - :)";1
"ben";"was für die mädels gg";1
"ben";"zu wenig auto für viel zu viel geld ;)";-1
"ben";"dylan oddo ich schwöre dir bmw rastet aus";-1
"ben";"nächste !";0
"ben";"(natürlich nicht in jedem fall zutreffend , aber der 3-liter-sauger mit 258/265 ps hätte wirklich noch super in die motorenpalette gepasst ! )";1
"ben";"""m2"" und ""vorgesehen"" ?";0
"ben";"nichts ersetzt euch !";1
"ben";"bmw hat immer etwas mehr gekostet und das wird sich auch nicht ändern .";0
"ben";"früher nannte sich so etwas bmw händler";0
"ben";"warum sind alle e autos immer so hässlich ?";-1
"ben";"klar ist es kein schnäppchen aber es ist wirklich der anfang in dieser mobilität alles andere war nur rantasten .";0
"ben";"kompliment an bmw .";1
"ben";"das ist doch kein auto !";-1
"ben";"ein mutiger schritt und mich überraschte mein verlangen nach einer testfahrt mit diesem fahrzeug selbst schon ;p";1
"ben";"für bmw ist es bereits das zweite „grüne lenkrad“ .";0
"ben";"heiss";1
"ben";"ich würde dafür töten !";1
"ben";"lach es ist kein renault  . klar zu erkennen an dem symbol auf der motorhaube .";-1
"ben";"design des facelifts war grausam !";-1
"ben";"naja gut geschmäcker sind ja bekanntlich verschieden :-) aber ich finde das facelift hat den 1nser erst recht noch schöner gemacht .";1
"ben";"nur langsam wird es besser";-1
"ben";"querdynamik pur !";1
"ben";"nur schade , dass der 1er nie mit einem starken diesel gebaut wurde .";-1
"ben";"ein 125d ist ja schon verhältnismäßig selten .";0
"ben";"so ist es dann doch ein 335i coupe geworden .";0
"ben";"also , wie kommt ihr darauf ?";0
"ben";"mir gefällt aber an besten der neuer 5er f10 ;-)";1
"ben";"ich wünsche euch allzeit gute fahrt !";1
"ben";"bmw gefällt mir überhaupt nicht !";-1
"ben";"das könnte unser nächster werden ;-)";0
"ben";"super schick .";1
"ben";"der kleinere bruder vom 4er .";0
"ben";"alle blind hier ?";-1
"ben";"das mag wenig sein , aber ein smart mit normalem motor schafft das auch .";1
"ben";"nichts gegen fortschritt in der technik , aber warum soll otto-normalbürger so ein auto fahren ?";-1
"ben";"aber trotzdem reizt mich das neue die technik .";1
"ben";"wir freuen uns auf die premiere - und dann irgendwann auf eine probefahrt";1
"ben";"ist es denn nicht möglich die akkus während der fahrt per induktion zu laden ?";0
"ben";"in der tat haben normale bmw modelle keinen heck- , sondern einen hinterradantrieb .";0
"ben";"isetta hat einen heckantrieb !";0
"ben";"echte autos werden geschoben und nicht gezogen; )";-1
"ben";"sehr treue liebhaberin :d";1
"ben";"oh mein gott schnee .";1
"ben";"ich sag nur quatro !";0
"ben";"(v 8)";0
"ben";"das ist ganz eindeutig der ""mann"" des jahres .";0
"ben";"geile technik aber ein absolut hässliches auto .";-1
"ben";"wer ist auf die schnapsidee gekommen da noch einen motor einzubauen ?";-1
"ben";"die elektromobilität ist keine dauerhafte lösung und wird sich so niemals durchsetzen , erst recht nicht mit den gesalzenen preisen .";-1
"ben";"tesla macht es vor und das schon seit 2008 mit ihrem roadster: wen es interessiert: zugegeben der preis ist nicht ohne aber deutlich besser und mehr auto als ein i3 und das bei nichtmal doppeltem preis";-1
"ben";"wer wirklich etwas von bmw versteht; einen selbst gefahren und besessen hat und nicht bloß dem allgemeinen klische folgt der sollte zumindest dieses fahrzeug zu schätzen wissen .";1
"ben";"igit is der hässlich";-1
"ben";"zu 100% hässlich .";-1
"ben";"anfahrt: vier tage .";0
"ben";"konzept super , ein facelift hätte hier jedoch potential hin zu klassischen bmw akzenten";-1
"ben";"lieber die beiden hier: pls .";0
"ben";"teilweise geile kommentare .";1
"ben";"so wird das nichts , bmw .";-1
"ben";"lieber kauf ich mir einen gebrauchten e60 m5 als ein e-fahrzeug .";0
"ben";"ich bin mal gespannt ob man den wirklich kaufen kann .";-1
"ben";"wenn es sich aber durchgesetzt hat seit ihr die ersten dies hypen .";0
"ben";"um dann sagen zu können; siehst , keiner will den elektromotor .";-1
"ben";"sehr nice !";1
"ben";"haesslicher als der vorgaenger .";-1
"ben";"robin prime muss man immer wieder sagen stabil";0
"ben";"dieses auto wird nur ca .";0
"ben";"das „grüne lenkrad“ erhält der neue bmw i3 als „beste umweltneuheit des jahres“ .";1
"ben";"für bmw ist es bereits das zweite „grüne lenkrad“ .";0
"ben";"wie grün ist es eigentlich , neuerdings im autohaus frankfurter ring bei sämtlichen fahrzeugen die rückleuchten nachts anzuschalten ?";0
"ben";"unser special agent steiner ;-)";0
"ben";"ich habe mit meinem schon an mehreren adac fahrsicherheits- und drifttrainings teilgenommen , denn dort finde ich es wichtig , das eigene auto zu beherrschen .";0
"ben";"jawolllll .";1
"ben";"da ist die neue a klasse von mercedes viel besser !";-1
"ben";"scheiss auto";-1
"ben";"klasse fahrzeug .";1
"ben";"mein lieblingsauto , dazu auch noch die perfekte farbe .";1
"ben";"meiner trägt meinen nachnamen .";0
"ben";"316i aber neue motoranpassung , nun statt 102 , 136ps !";0
"ben";"weißer hai";0
"ben";"""bella""- meine schwarze schönheit ;)";1
"ben";"seit ihr studenten oder praktikanten oder festangestellte ?";0
"ben";"sehr schön auch die kommentare unter dem beitrag .";1
"ben";"er ist mein "" bester"" !";1
"ben";"sicherheit steht an erster stelle .";0
"ben";"mehr bilder unter";0
"ben";"mein kleiner vorm bmw werk leipzig";0
"ben";"schick isser ja , nur wenn der vor mir in die eisen geht , um die kiste übern bahnübergang zu heben , fahr ich winkend links vorbei !";1
"ben";"die x5 generation davor sah deutlich besser aus .";-1
"ben";"ein riesen rückschritt im vergleich zum vorgänger und das goldene lenkrad erkauft bevor er überhaupt richtig zu haben war .";-1
"ben";"bronze u bitte am 23 . 12 zu mir nach hause liefern  .";0
"ben";"jetzt ist alles grün und politisch korrekt und -gewollt - aber wenn die leute anfangen mit dem geldbeutel zu denken statt nachhaltig , werden wir unseren nachfahren nur einen noch größeren haufen radioaktiven abfalls hinterlassen statt einen ein paar grad wärmeren planeten .";-1
"ben";"das sind jetzt die ersten versuche in richtung neue mobilität .";0
"ben";"nur 4 sterne im ncap crashtest .";-1
"ben";"weltweit gibt es diverse forschungsprojekte , wie batterien aus e-fahrzeugen sinnvoll weiter genutzt oder recycelt werden können .";1
"ben";"was ihr alle mit eurem co2 habt es ist ein natürliches gas .";-1
"ben";"das wohl hässlichste auto von bmw";-1
"ben";"die erzeugung von strom erzeugt auch co2 .";0
"ben";"ich dachte ja schon der x6 wäre hässlich , aber das setzt dem ganzen wirklich die krone auf .";-1
"ben";"und erfolgreich .";1
"ben";"ich wenn das geld hätte sofort . wäre zwar eine harte umstellung von meinen treuen e 36 touring <3 aber würde mir gefallen . aber leider .";1
"ben";"wenn ich das geld hätte wäre er perfekt für die 40km arbeitsweg .";1
"ben";"apropos ""co2"" .";0
"ben";"danke demokratie .";1
"ben";"du werdest es noch früh genug erfahren ;)";-1
"ben";"aber jetz denk mal n schritt weiter und erklär mir wo du in der stadt dein auto laden möchtest wenn die paar ladestationen die existieren besetzt sind ?";-1
"ben";"grüße aus münchen , das bmw deutschland facebook team .";1
"ben";"was ?";0
"ben";"das stromladen per induktion , wäre eine gute lösung";1
"ben";"ich habe meinen führerschein ganz sicher und sauber und natürlich unfallfrei mit einem bmw gemacht , dass war vor 22 jahren .";1
"ben";"der schönste bmw moment wäre , wenn ihr es hinbekommt allen euren arbeitern einen festen tarifvertrag zu geben u nicht wie in leipzig 30% leiharbeiter zu deutlich schlechteren konditionen zu beschäftigen , damit ihr noch mehr kohle macht u die marge steigt , sich aber der arbeiter irgendwann keinen bmw mehr in dtl leisten kann .";-1
"ben";"sind sogar schon einige bmw´s liegen geblieben an bergen und ich konnte locker , flockig daran vorbeifahren :-)";-1
"ben";"dein harbe ich in selber";0
"ben";"ich will im lotto gewinnen";1
"ben";"ich liebe ist !";1
"ben";"bmw ist supercool .";1
"ben";"hallo boris dinič , korrekt , bei dem gezeigten fahrzeug handelt es sich um den bmw 1er .";0
"ben";"gelb !";0
"ben";"für mich ist das grün ^^";0
"ben";"war es schon , aber so schaut sie noch besser aus";1
"ben";"nicht unbedingt meine erste wahl aber eine tolle farbe , extravagant und auffällig mit hinguckeffekt";1
"ben";"welcher m - fan möchte den nicht haben ?";0
"ben";"aus dem neuen 3-zylinder generiert man nicht nur einen 4-zylinder , nein , sondern auch einen neuen 6-zylinder !";0
"ben";"einfach nur geil !";1
"ben";"fährt sich echt super .";1
"ben";"grüße aus münchen , das bmw deutschland facebook team .";0
"ben";"@bmw deutschland ok , danke ;)";1
"ben";"freude am fahren :)";1
"ben";"dreizylinder und frontantrieb sei dank !";1
"ben";"dann 5er e34 .";0
"ben";"hmm .";0
"ben";"danke dir dieter .";1
"ben";"ein schönes auto";1
"ben";"das ist das auto !";1
"ben";"ich kann mir den im gebrauchten zustand nicht mal leisten .";-1
"ben";"sieht super aus";1
"ben";"braun wie die erde , wir hatten auch ein braunes auto in der tr , haben alle respekt !";1
"ben";"bmw fan .";1
"ben";"wen interessieren die scheis abgaswerte ?";-1
"ben";"es giebt einen werbeslogan der stimmt: aus freude an fahren !";1
"ben";"ein traum !";1
"ben";"guten morgen .";1
"ben";"danke und grüße aus münchen .";1
"ben";"und für den tip geht das erste an meinen sohn :d ich hol es dann nach absparche persönlich ab :p";0
"ben";".  .  .  .  meiner ist 10 wochen .";0
"ben";"die nummer 3 der 2er :-)";0
"ben";"ich würd sagen alle 36";0
"ben";"wagen nr . 2";0
"ben";"aber nicht zu fuß";0
"ben";"hallo tommy bärchen , dann wünschen wir , dass sich die wartezeit nicht mehr zu lang hin zieht !";1
"ben";"nummer 1 !";1
"ben";"5er , 5er gt , 6er coupe und cabrio und gran coupe , m5 , m6 und am liebsten einen 7er";1
"ben";"1 bitte :)";1
"ben";"unbedingt 2 !";0
"ben";"der ist nur genial :-)";1
"ben";"alle drei bitte .";0
"ben";"informationen dazu sind auf zu finden: grüße aus münchen , das bmw deutschland facebook team .";1
"ben";"der vorgäger war gelungener insgesamt .";-1
"ben";"hilft nur: ein besuch bei ihrem bmw partner & sich über andere möglichkeiten als tausch und weihnachtsmann erkundigen .";0
"ben";"sieht ja soooo real aus das bild :d";-1
"ben";"andy priaulx hat es nicht geschaft gute leistungen zu bringen :-(";-1
"ben";"schon bestellt oder musste erst nach dubai fliegen ein los der autolotterie kaufen ?";-1
"ben";"3 zylinder :*-( mit hilfsstrom (elektromotor)";-1
"ben";"traumhaft .";1
"ben";"wo sieht der denn aus wie ein audi .";0
"ben";"naja n sportwagen is er wohl nur optisch .";-1
"ben";"so ein auto muß mit 500-600 ps sein , und nicht mit batterie";-1
"ben";"und des ist , ausser die colorierung blau , 111aaa bestnote .";1
"ben";"weiter so .";1
"ben";"freude am fahren , das ist das";1
"ben";"und sorry bmw , hätte auch meinen vorgänger nicht gegen dieses 4er cabrio getauscht .";-1
"ben";"und dann statt einer el .";0
"ben";"bmw macht den gleichen fehler wie mercedes vor jahren , wachstum auf kosten von qualität und exklusivität .";-1
"ben";"grüße aus münchen , das bmw deutschland facebook team .";0
"ben";"wieso gibt es eig .";0
"ben";"""m"" wie in ""booooommmmmmmm"" :)";1
"ben";"der anfangsbuchstabe meines vornamen :-)";0
"ben";", fällt mir da spontan ein .";0
"ben";"320si das durchschnittsauto mit der m power und der performance";0
"ben";"die weltbesten autos der welt !";1
"ben";"nur geil , freude am fahren !";1
"ben";"m = wahre liebe .";1
"ben";"paul rosche , ein motorenspezialist der seines gleichen sucht , und ich bin stolz eine legende s14 von ihm zu fahren ;-)";1
"ben";"der einzigste wahre m ist der e92 mit seinem v8 und nicht wie beim neuen m4 6 zylinder .";0
"ben";"viel freude am fahren ;) fahrspaß pur";1
"ben";"der gute m !";1
"ben";"6er cabrio im zwischentrockner vorm klarlack ?";0
"ben";"muss der 5er da auch durch .";0
"ben";"der letzte i3 oder i8";0
"ben";"hmm .";0
"ben";"das könnt ihr besser: und ja geht doch das neue biest i8 !";-1
"ben";"ein mensch brauch keinen stern , er brauch auch keine 4 ringe , er brauch 2 nieren .";1
"ben";"super pic .";1
"ben";"ja jetzt klappt es , vielen dank :) ich liebe den song - passt toll zum 2er !";1
"ben";"prima , vielen dank für ihre geduld und ihr verständnis !";1
"ben";"grüße aus münchen ! ";0
"ben";"ja , sogar nen 6er .";0
"ben";"supergeil";1
"ben";"ein plakat können wir aktuell leider nicht anbieten .";-1
"ben";"bei diesem gewinnspiel kann man eine fahrt mit schlittenhunden gewinnen oder einen schlitten .";0
"ben";"will haben";1
"ben";"will haben";1
"ben";"geile karre !";1
"ben";"gooooosh , die scheinwerfer sind der hammer *_*";1
"ben";"richtig schiach .";1
"ben";"wie teuer ?";0
"ben";"einfach geil";1
"ben";"selten son schrott gefahren !";-1
"ben";"amg ist was für spacken aus dem rotlichtviertel .";-1
"ben";"die 10000 was audi billiger ist soviel schlechter isser verarbeitet ,  .  .  .  .  .  noch ein paar jahre dann will audi keiner mehr !";-1
"ben";"wartet ab , das ist nur zustand .";0
"ben";"ich fahr schon den ganzen winter über meinen teilweise offen .";0
"ben";"super , schöne auto";1
"ben";"habe davor ebenfalls ein e36 sowie e46 cabrio gefahren kenne also alle varianten . ich werde bald auf das 4er cabrio umsteigen sobald es einen gut ausgestatteten jahreswagen gibt .";1
"ben";"ich möchte auch cabrio fahren !";1
"ben";"isser dat ?";0
"ben";"war nur auf";0
"ben";"2er coupé ist zu teuer , da die gleiche teile verbaut sind wie im 1er bmw .";-1
"ben";"ab 5 er ist bmw .";0
"ben";"aber tut mir einen gefallen und baut keine autos mehr für die golf- fraktion";-1
"ben";"bmw hat doch früher waschmaschine gebaut :-) die drecks schleudern";-1
"ben";"natürlich können wir den wunsch nach einem geschenkten bmw m4 nachvollziehen .";0
"ben";"die zahnfee will ich sehen , die es schafft , einen bmw unters kopfkissen zu bekommen .";1
"ben";"herrlich der m4 - mal abwarten , wie das 4er cabrio in natura aussehen wird :) aber leute .";0
"ben";"aber die alte kantige g klasse :)";0
"ben";"fuck , geiler scheiß , marijus kasmauskas !";1
"ben";"ist das bmw-individual sonderlackierung ?";0
"ben";"das wird ein böser bmw";-1
"ben";"keiner versteht mehr die sinnhaftigkeit von guter qualitätsarbeit , sonder achtet nur darauf wie der wagen zu seinem lifestyle passt .";-1
"ben";"wie immer ein toller bmw  .";1
"ben";"die haben noch nicht gemerkt , daß in dingolfing die richtigen autos gebaut werden und nicht die opi autos aus dem schwabenland .";-1
"ben";"muss halt auch mal was bezahlbares und cooles geben .";1
"ben";"die alten bmw's waren die besten";1
"ben";"meliksah yildiz : sieht doch so gut aus !";1
"ben";"wo sind die schönen formen ?";0
"ben";"auch hübsch .";1
"ben";"der 2er sieht ja mal so unfassbar nice aus";1
"ben";"wenn dann m3 vs .";0
"ben";"jeder weiss , dass diese angaben keinen bezug zur realität haben .";-1
"ben";"also ich frage mich langsam wirklich was bmw will .";-1
"ben";"definitiv luxuskarossen .";1
"ben";"seh ich genauso .";0
"ben";"und nebenbei hatte der 2er ne schiefe motorhaube den ich angesehen habe .";-1
"ben";"nein also , etwas besonderes ist das auto nicht(einheitsmotorenpalette , interieur etc)";-1
"ben";"02 bleibt 02 !";0
"ben";"ich möchte die technik mit meinem hirn verstehen und nicht mit einem laptop .";-1
"ben";"so um die 250ps .";0
"ben";"heute sehen die doch alle gleich aus .";-1
"ben";"leider zeigt bmw hier kein interesse .";-1
"ben";"daher ist reines software update ohne effekt .";0
"ben";"björn drewing so muss das !";0
"ben";"toni bengelsdorf ;) das sehen wir live ;)";0
"ben";"hallo leute mal ein andere frage bitte , wer kann mir sagen ich habe 5 er bmw baujahr 04/05 bei mir blendet im display dynamic drive ausgefallen , kann mir mal jemand bitte sagen was ist das von problem , bmw werkstat bekommt das auch nicht in die reiche , bitte hilft mir jemand wenn es weiß was das ist weil mit fahrwerk hat auch das was zu tun , macht kein spaß mehr zu fahren , vielen dank wenn jemand mir weiter hilft .";-1
"ben";"ich liebe es einfach !";1
"ben";"o . o .";0
"ben";"diese können mit einblick in die fahrzeug-konfiguration hinweise geben .";0
"ben";"wer sich so ein geiles auto kaufen kann , guckt nicht auf den verbrauch ;)";1
"ben";"keine angst mehr vor frühdemenz .";0
"ben";"ist egal wie diese hardtop ist sehr schön";1
"ben";"ja , ja meine helden , es war nur ein ausrutscher von mercedes";1
"ben";"einfach geil";1
"ben";"nix auf raten oder so .";0
"ben";"leider geil .";1
"ben";"der macht immer noch laune wie am ersten tag :d aber: den kaufe ich mir definitiv in 5 - 10 jahren als gebrauchtwagen - dann wird er bezahlbar sein und trotzdem noch um jahre den anderen marken voraus sein - hehe :d";1
"ben";"locker 150 . 000 €";0
"ben";"wie geil .";1
"ben";"elektrisches auto , das ganze 37km elektrische reichweite hat ?";-1
"ben";"macht es deswegen leider nicht besser .";-1
"ben";"jetzt sind das rein entwicklungstechnisch gesehen fossile , die alles daran setzen wollen , nicht zu viel machen zu müssen .";-1
"ben";"ich hoffe ich bin einer von den gewinnern !";1
"ben";"schon gefahren , kann man sich mal gönnen :) nur ein- und aussteigen ist etwas unbequem";1
"ben";"sieht aus wie der r8 !";0
"ben";"sehr schönes auto in bezug auf design , umwelt und sportlichen aspekten .";1
"ben";"die einzig wirklich umweltfreundliche variante ist die brennstoffzelle , aber die will man nicht , da dieses antriebskonzept relativ wartungsfrei ist (sofern richtig konstruiert) und man ja eigntlich nur einmal beim kauf des fahrzeugs wirklich geld verdient";0
"ben";"bei gas und öl betrieben fahrzeugen kommt auch noch riesige instandhaltungskosten bzw service , welche fast nicht mehr existent sind .";1
"ben";"bmw baut die besten autos und der i3 ist ein wahnsinns auto !";1
"ben";", dann sollte ich gerne die 8 tagen erleben und erst dann kommentieren :)";0
"ben";"warum soll man sich nochmal für nen i8 entscheiden ?";-1
"ben";"das basis model mit 129000 euro viel zu teuer , wenn man bedenkt es soll der umwelt zuliebe sein wer kann sich das leisten ?";-1
"ben";"menschen sind gewohnheitstiere .";0
"ben";"für multimedia reicht oft ein smartphone , 100 km/h spitze reichen und 100km reichweite ebenfalls , 2 -3 sitze auch .";0
"ben";"darf ich damit in der 30er zone 50 fahren ?";0
"ben";"wasserstoff = nonsense .";-1
"ben";"welche vorteile hat deiner ansicht nach eine brennstoffzelle gegenüber einer liion-batterie ?";0
"ben";"dann stehen tesla fahrer erstmal für mehrere stunden bis dad fahrzeug wieder voll geladen ist .";-1
"ben";"das is keine auto ?";-1
"ben";"ernsthaft ?";-1
"ben";"schon mal überelgt was nach den 100km kommt ?";0
"ben";"wenn akku leer ist ?";0
"ben";"- nee , fahrt die karre erst einmal selbst und ""bastelt"" fertig !";-1
"ben";"die beste alternativer gab es sch immer das pferd lol .";-1
"ben";"des teufels geschoss !";-1
"ben";"ich nehme den gerne geschenkt .";1
"ben";"der wagen sieht so hammer aus !";1
"ben";"ich sag nur abgeriegelte e-autos von einem anderen hersteller , schön wenn bei 140 schluss ist , das hat nichts mehr für mich mit fahrspaß zu tun .";-1
"ben";"optisch geht dir einer ab ;)";1
"ben";"super gelungen";1
"ben";"hoffentlich ist das 4er cabrio besser als der vorgänger (3er) .";-1
"ben";"bitte gut pflegen ;)";0
"ben";"mit diesem wagen ist euch der ganz große wurf gelungen !";1
